time,open,high,low,close,tick_volume,spread,real_volume,datetime
1719297000,1.07345,1.07359,1.07319,1.07354,371,10,0,2024-06-25 06:30:00
1719297900,1.07354,1.07374,1.07309,1.07315,420,10,0,2024-06-25 06:45:00
1719298800,1.07314,1.07326,1.0727,1.07274,665,10,0,2024-06-25 07:00:00
1719299700,1.07274,1.07275,1.07205,1.07246,617,10,0,2024-06-25 07:15:00
1719300600,1.07246,1.07294,1.07235,1.07254,577,10,0,2024-06-25 07:30:00
1719301500,1.07254,1.07284,1.07235,1.07267,462,10,0,2024-06-25 07:45:00
1719302400,1.07266,1.07306,1.07249,1.07301,507,10,0,2024-06-25 08:00:00
1719303300,1.07301,1.07311,1.0727,1.07294,390,10,0,2024-06-25 08:15:00
1719304200,1.07294,1.07354,1.07286,1.0733,487,10,0,2024-06-25 08:30:00
1719305100,1.0733,1.07345,1.07314,1.07338,419,10,0,2024-06-25 08:45:00
1719306000,1.07336,1.07349,1.07294,1.07294,417,10,0,2024-06-25 09:00:00
1719306900,1.07294,1.07308,1.07261,1.07277,483,10,0,2024-06-25 09:15:00
1719307800,1.07274,1.07305,1.07267,1.07278,352,10,0,2024-06-25 09:30:00
1719308700,1.07277,1.0729,1.07229,1.07243,426,10,0,2024-06-25 09:45:00
1719309600,1.07243,1.073,1.07236,1.07265,510,10,0,2024-06-25 10:00:00
1719310500,1.07265,1.0729,1.07261,1.07269,379,10,0,2024-06-25 10:15:00
1719311400,1.0727,1.07273,1.07208,1.07235,371,10,0,2024-06-25 10:30:00
1719312300,1.07236,1.0725500000000001,1.07218,1.0723,439,10,0,2024-06-25 10:45:00
1719313200,1.07231,1.07241,1.07197,1.07209,469,10,0,2024-06-25 11:00:00
1719314100,1.07209,1.07209,1.07139,1.07144,382,10,0,2024-06-25 11:15:00
1719315000,1.07145,1.07149,1.07087,1.0711,449,10,0,2024-06-25 11:30:00
1719315900,1.0711,1.07137,1.07089,1.07092,486,10,0,2024-06-25 11:45:00
1719316800,1.07092,1.07146,1.07088,1.07142,504,10,0,2024-06-25 12:00:00
1719317700,1.07144,1.07144,1.07088,1.07096,454,10,0,2024-06-25 12:15:00
1719318600,1.07095,1.07121,1.07063,1.07075,794,10,0,2024-06-25 12:30:00
1719319500,1.07074,1.07099,1.07018,1.07046,573,10,0,2024-06-25 12:45:00
1719320400,1.07048,1.07126,1.07048,1.07099,559,10,0,2024-06-25 13:00:00
1719321300,1.07096,1.07105,1.07027,1.07037,543,10,0,2024-06-25 13:15:00
1719322200,1.07036,1.07073,1.07007,1.07047,699,10,0,2024-06-25 13:30:00
1719323100,1.07049,1.0706,1.06998,1.07024,496,10,0,2024-06-25 13:45:00
1719324000,1.0702099999999999,1.07026,1.06901,1.06947,878,10,0,2024-06-25 14:00:00
1719324900,1.06949,1.06969,1.06918,1.0694,706,10,0,2024-06-25 14:15:00
1719325800,1.06939,1.06994,1.06925,1.06984,529,10,0,2024-06-25 14:30:00
1719326700,1.06985,1.07008,1.06966,1.07,615,10,0,2024-06-25 14:45:00
1719327600,1.07,1.07067,1.07,1.07054,483,10,0,2024-06-25 15:00:00
1719328500,1.07054,1.07078,1.07023,1.07049,423,10,0,2024-06-25 15:15:00
1719329400,1.0705,1.07089,1.0705,1.07064,413,10,0,2024-06-25 15:30:00
1719330300,1.07064,1.0707,1.07027,1.07036,428,10,0,2024-06-25 15:45:00
1719331200,1.07039,1.07077,1.07026,1.07069,471,10,0,2024-06-25 16:00:00
1719332100,1.0707,1.0708199999999999,1.07041,1.07074,396,10,0,2024-06-25 16:15:00
1719333000,1.07074,1.07079,1.07046,1.07047,286,10,0,2024-06-25 16:30:00
1719333900,1.07047,1.07053,1.07015,1.07043,401,10,0,2024-06-25 16:45:00
1719334800,1.07043,1.07085,1.07038,1.07084,381,10,0,2024-06-25 17:00:00
1719335700,1.07083,1.0711,1.0707,1.07109,312,10,0,2024-06-25 17:15:00
1719336600,1.07109,1.07121,1.07084,1.0712,304,10,0,2024-06-25 17:30:00
1719337500,1.0712,1.07139,1.07117,1.07128,272,10,0,2024-06-25 17:45:00
1719338400,1.07128,1.07151,1.07115,1.07145,241,10,0,2024-06-25 18:00:00
1719339300,1.0714299999999999,1.07168,1.07142,1.07165,207,10,0,2024-06-25 18:15:00
1719340200,1.07165,1.07169,1.07149,1.07159,229,10,0,2024-06-25 18:30:00
1719341100,1.07159,1.07168,1.0714,1.07154,266,10,0,2024-06-25 18:45:00
1719342000,1.07154,1.07157,1.07134,1.07142,309,10,0,2024-06-25 19:00:00
1719342900,1.07142,1.0717,1.07142,1.07167,200,10,0,2024-06-25 19:15:00
1719343800,1.07167,1.0717,1.07146,1.07157,166,10,0,2024-06-25 19:30:00
1719344700,1.07157,1.07167,1.07146,1.07153,189,10,0,2024-06-25 19:45:00
1719345600,1.07153,1.07154,1.07129,1.0713300000000001,134,10,0,2024-06-25 20:00:00
1719346500,1.0713300000000001,1.07134,1.07105,1.0711,147,10,0,2024-06-25 20:15:00
1719347400,1.0711,1.07141,1.07108,1.07135,112,10,0,2024-06-25 20:30:00
1719348300,1.07134,1.07141,1.07125,1.0713,166,10,0,2024-06-25 20:45:00
1719349200,1.07127,1.07136,1.07104,1.07123,176,23,0,2024-06-25 21:00:00
1719350100,1.07126,1.07135,1.07106,1.0712,174,18,0,2024-06-25 21:15:00
1719351000,1.07124,1.07132,1.07115,1.07121,136,18,0,2024-06-25 21:30:00
1719351900,1.07118,1.07129,1.071,1.07129,91,14,0,2024-06-25 21:45:00
1719352800,1.07127,1.07146,1.07123,1.07139,129,13,0,2024-06-25 22:00:00
1719353700,1.0714,1.07148,1.07138,1.07144,76,13,0,2024-06-25 22:15:00
1719354600,1.07144,1.07148,1.0713,1.07131,78,13,0,2024-06-25 22:30:00
1719355500,1.07131,1.07131,1.07117,1.07117,103,13,0,2024-06-25 22:45:00
1719356400,1.07119,1.07121,1.07098,1.07101,133,10,0,2024-06-25 23:00:00
1719357300,1.07101,1.07106,1.07092,1.07093,101,10,0,2024-06-25 23:15:00
1719358200,1.07092,1.07099,1.07092,1.07096,84,10,0,2024-06-25 23:30:00
1719359100,1.07096,1.07099,1.07086,1.07088,118,10,0,2024-06-25 23:45:00
1719360000,1.07087,1.07089,1.07059,1.07065,217,10,0,2024-06-26 00:00:00
1719360900,1.07064,1.07099,1.07062,1.07095,197,10,0,2024-06-26 00:15:00
1719361800,1.07095,1.07099,1.07079,1.07095,160,10,0,2024-06-26 00:30:00
1719362700,1.07095,1.07121,1.07083,1.07107,268,10,0,2024-06-26 00:45:00
1719363600,1.07108,1.07141,1.07107,1.07129,237,10,0,2024-06-26 01:00:00
1719364500,1.0713,1.07152,1.07127,1.07127,260,10,0,2024-06-26 01:15:00
1719365400,1.07128,1.07158,1.07102,1.07129,475,10,0,2024-06-26 01:30:00
1719366300,1.07128,1.07157,1.07124,1.07152,333,10,0,2024-06-26 01:45:00
1719367200,1.07152,1.07174,1.07141,1.07148,290,10,0,2024-06-26 02:00:00
1719368100,1.07148,1.07169,1.07146,1.07146,175,10,0,2024-06-26 02:15:00
1719369000,1.07146,1.07147,1.07118,1.07118,191,10,0,2024-06-26 02:30:00
1719369900,1.07118,1.07118,1.07083,1.07096,206,10,0,2024-06-26 02:45:00
1719370800,1.07094,1.07108,1.07089,1.07102,147,10,0,2024-06-26 03:00:00
1719371700,1.07101,1.07116,1.07097,1.07112,151,10,0,2024-06-26 03:15:00
1719372600,1.07112,1.07123,1.07109,1.07114,171,10,0,2024-06-26 03:30:00
1719373500,1.07114,1.07114,1.07094,1.07105,154,10,0,2024-06-26 03:45:00
1719374400,1.07104,1.07104,1.07071,1.07091,189,10,0,2024-06-26 04:00:00
1719375300,1.07091,1.07111,1.0709,1.07109,159,10,0,2024-06-26 04:15:00
1719376200,1.07107,1.0711,1.07085,1.07092,161,10,0,2024-06-26 04:30:00
1719377100,1.07094,1.07113,1.07087,1.071,182,10,0,2024-06-26 04:45:00
1719378000,1.071,1.0711,1.07089,1.07101,169,10,0,2024-06-26 05:00:00
1719378900,1.07101,1.07105,1.07048,1.07054,225,10,0,2024-06-26 05:15:00
1719379800,1.07055,1.07063,1.07035,1.07059,267,10,0,2024-06-26 05:30:00
1719380700,1.07058,1.07058,1.07017,1.07035,330,10,0,2024-06-26 05:45:00
1719381600,1.07033,1.07052,1.07016,1.07018,377,10,0,2024-06-26 06:00:00
1719382500,1.07018,1.07042,1.0699,1.07014,405,10,0,2024-06-26 06:15:00
1719383400,1.07014,1.07032,1.06948,1.0695999999999999,464,10,0,2024-06-26 06:30:00
1719384300,1.06959,1.06991,1.06934,1.06945,398,10,0,2024-06-26 06:45:00
1719385200,1.06945,1.06958,1.06891,1.06891,498,10,0,2024-06-26 07:00:00
1719386100,1.06894,1.0691,1.0685,1.06879,496,10,0,2024-06-26 07:15:00
1719387000,1.06879,1.06908,1.06853,1.06904,468,10,0,2024-06-26 07:30:00
1719387900,1.06904,1.06948,1.06893,1.06932,578,10,0,2024-06-26 07:45:00
1719388800,1.0693,1.06954,1.06917,1.06944,474,10,0,2024-06-26 08:00:00
1719389700,1.06944,1.06993,1.06938,1.06986,456,10,0,2024-06-26 08:15:00
1719390600,1.06985,1.06989,1.06919,1.06935,405,10,0,2024-06-26 08:30:00
1719391500,1.06937,1.06945,1.06897,1.06945,480,10,0,2024-06-26 08:45:00
1719392400,1.06947,1.06988,1.06945,1.0697,476,10,0,2024-06-26 09:00:00
1719393300,1.06969,1.06994,1.06956,1.06966,435,10,0,2024-06-26 09:15:00
1719394200,1.06965,1.06966,1.06892,1.06895,482,10,0,2024-06-26 09:30:00
1719395100,1.06894,1.069,1.06875,1.06886,329,10,0,2024-06-26 09:45:00
1719396000,1.06887,1.06888,1.06835,1.06839,359,10,0,2024-06-26 10:00:00
1719396900,1.06841,1.0685,1.06817,1.06826,423,10,0,2024-06-26 10:15:00
1719397800,1.06826,1.06875,1.06822,1.06841,442,10,0,2024-06-26 10:30:00
1719398700,1.06841,1.06869,1.06832,1.06845,373,10,0,2024-06-26 10:45:00
1719399600,1.06844,1.06866,1.06817,1.0684,441,10,0,2024-06-26 11:00:00
1719400500,1.0684,1.0684,1.06802,1.06807,438,10,0,2024-06-26 11:15:00
1719401400,1.06807,1.06846,1.06793,1.06846,418,10,0,2024-06-26 11:30:00
1719402300,1.06846,1.06941,1.06818,1.06935,505,10,0,2024-06-26 11:45:00
1719403200,1.06936,1.06941,1.06854,1.06862,648,10,0,2024-06-26 12:00:00
1719404100,1.06862,1.06928,1.06852,1.0686,622,10,0,2024-06-26 12:15:00
1719405000,1.06859,1.06866,1.06796,1.06836,664,10,0,2024-06-26 12:30:00
1719405900,1.06834,1.06837,1.06765,1.06767,691,10,0,2024-06-26 12:45:00
1719406800,1.06764,1.06818,1.06731,1.06746,834,10,0,2024-06-26 13:00:00
1719407700,1.06747,1.06747,1.06686,1.06698,724,10,0,2024-06-26 13:15:00
1719408600,1.06698,1.06758,1.06656,1.06726,894,10,0,2024-06-26 13:30:00
1719409500,1.06724,1.06807,1.06707,1.06744,715,10,0,2024-06-26 13:45:00
1719410400,1.06743,1.06854,1.06741,1.06852,864,10,0,2024-06-26 14:00:00
1719411300,1.06856,1.06877,1.06816,1.06841,756,10,0,2024-06-26 14:15:00
1719412200,1.06839,1.06923,1.06831,1.06898,728,10,0,2024-06-26 14:30:00
1719413100,1.069,1.06953,1.06797,1.06798,1215,10,0,2024-06-26 14:45:00
1719414000,1.06799,1.06829,1.0674,1.06769,877,10,0,2024-06-26 15:00:00
1719414900,1.06767,1.06818,1.0676,1.06815,604,10,0,2024-06-26 15:15:00
1719415800,1.06815,1.06848,1.06799,1.06843,483,10,0,2024-06-26 15:30:00
1719416700,1.06842,1.06869,1.06801,1.06817,515,10,0,2024-06-26 15:45:00
1719417600,1.06818,1.06846,1.06788,1.06822,533,10,0,2024-06-26 16:00:00
1719418500,1.06822,1.06868,1.06815,1.06858,363,10,0,2024-06-26 16:15:00
1719419400,1.06858,1.06872,1.06839,1.06846,364,10,0,2024-06-26 16:30:00
1719420300,1.06846,1.06846,1.06805,1.06818,441,10,0,2024-06-26 16:45:00
1719421200,1.06817,1.06868,1.06811,1.06868,462,10,0,2024-06-26 17:00:00
1719422100,1.06867,1.06882,1.06836,1.0688,378,10,0,2024-06-26 17:15:00
1719423000,1.06881,1.06905,1.06854,1.06872,384,10,0,2024-06-26 17:30:00
1719423900,1.06872,1.06879,1.06819,1.06853,444,10,0,2024-06-26 17:45:00
1719424800,1.06853,1.06853,1.06814,1.06818,332,10,0,2024-06-26 18:00:00
1719425700,1.06818,1.06822,1.06783,1.0679,319,10,0,2024-06-26 18:15:00
1719426600,1.06792,1.06799,1.06779,1.06789,256,10,0,2024-06-26 18:30:00
1719427500,1.06789,1.06807,1.06785,1.06796,230,10,0,2024-06-26 18:45:00
1719428400,1.06796,1.06797,1.06748,1.0676,299,10,0,2024-06-26 19:00:00
1719429300,1.0676,1.06775,1.06752,1.06766,225,10,0,2024-06-26 19:15:00
1719430200,1.06763,1.06782,1.06746,1.06782,232,10,0,2024-06-26 19:30:00
1719431100,1.06781,1.06809,1.06768,1.06803,243,10,0,2024-06-26 19:45:00
1719432000,1.06803,1.06808,1.06779,1.0678,186,10,0,2024-06-26 20:00:00
1719432900,1.0678,1.06785,1.06772,1.06776,121,10,0,2024-06-26 20:15:00
1719433800,1.06776,1.0679,1.0677,1.06781,114,10,0,2024-06-26 20:30:00
1719434700,1.06781,1.068,1.0678,1.06781,178,10,0,2024-06-26 20:45:00
1719435600,1.06783,1.06799,1.06772,1.06787,149,21,0,2024-06-26 21:00:00
1719436500,1.06786,1.06798,1.06782,1.06786,166,23,0,2024-06-26 21:15:00
1719437400,1.06785,1.06799,1.06784,1.06793,230,18,0,2024-06-26 21:30:00
1719438300,1.0679,1.06802,1.06776,1.068,112,14,0,2024-06-26 21:45:00
1719439200,1.068,1.06813,1.06796,1.0681,151,13,0,2024-06-26 22:00:00
1719440100,1.06812,1.06814,1.06789,1.06793,115,13,0,2024-06-26 22:15:00
1719441000,1.06793,1.06801,1.06788,1.06792,125,13,0,2024-06-26 22:30:00
1719441900,1.06792,1.06804,1.06792,1.06798,97,13,0,2024-06-26 22:45:00
1719442800,1.06802,1.06802,1.06772,1.0677699999999999,133,10,0,2024-06-26 23:00:00
1719443700,1.06779,1.06802,1.06779,1.06797,113,10,0,2024-06-26 23:15:00
1719444600,1.06797,1.06809,1.0679400000000001,1.06801,116,10,0,2024-06-26 23:30:00
1719445500,1.06801,1.06812,1.06793,1.06795,143,10,0,2024-06-26 23:45:00
1719446400,1.06795,1.06801,1.0678,1.06799,298,10,0,2024-06-27 00:00:00
1719447300,1.06799,1.06815,1.0679,1.06792,244,10,0,2024-06-27 00:15:00
1719448200,1.06792,1.06808,1.06772,1.06776,322,10,0,2024-06-27 00:30:00
1719449100,1.06776,1.06782,1.06766,1.0677699999999999,270,10,0,2024-06-27 00:45:00
1719450000,1.0677699999999999,1.06813,1.06772,1.06807,263,10,0,2024-06-27 01:00:00
1719450900,1.06807,1.06843,1.06804,1.06839,300,10,0,2024-06-27 01:15:00
1719451800,1.06839,1.06858,1.06836,1.06837,279,10,0,2024-06-27 01:30:00
1719452700,1.0683799999999999,1.06888,1.06837,1.06879,308,10,0,2024-06-27 01:45:00
1719453600,1.06882,1.0691,1.06882,1.06887,289,10,0,2024-06-27 02:00:00
1719454500,1.06887,1.06908,1.06876,1.06906,256,10,0,2024-06-27 02:15:00
1719455400,1.06906,1.06908,1.06891,1.06896,182,10,0,2024-06-27 02:30:00
1719456300,1.06896,1.06908,1.06876,1.06887,212,10,0,2024-06-27 02:45:00
1719457200,1.06887,1.06892,1.06874,1.06887,175,10,0,2024-06-27 03:00:00
1719458100,1.06887,1.06911,1.06883,1.06907,177,10,0,2024-06-27 03:15:00
1719459000,1.06907,1.06921,1.06902,1.06906,165,10,0,2024-06-27 03:30:00
1719459900,1.06906,1.06912,1.0689899999999999,1.06901,116,10,0,2024-06-27 03:45:00
1719460800,1.06901,1.06917,1.069,1.0691,156,10,0,2024-06-27 04:00:00
1719461700,1.0691,1.0694,1.0691,1.06925,140,10,0,2024-06-27 04:15:00
1719462600,1.06925,1.06926,1.069,1.06912,141,10,0,2024-06-27 04:30:00
1719463500,1.06912,1.06941,1.06912,1.06937,154,10,0,2024-06-27 04:45:00
1719464400,1.06936,1.06938,1.06919,1.06921,169,10,0,2024-06-27 05:00:00
1719465300,1.06921,1.06931,1.06914,1.06925,147,10,0,2024-06-27 05:15:00
1719466200,1.06923,1.06951,1.06921,1.06947,247,10,0,2024-06-27 05:30:00
1719467100,1.06947,1.06964,1.0693,1.06951,259,10,0,2024-06-27 05:45:00
1719468000,1.06951,1.06965,1.06926,1.06942,435,10,0,2024-06-27 06:00:00
1719468900,1.06942,1.06958,1.06927,1.06956,304,10,0,2024-06-27 06:15:00
1719469800,1.06958,1.06984,1.06914,1.06923,422,10,0,2024-06-27 06:30:00
1719470700,1.06925,1.06941,1.06905,1.06925,451,10,0,2024-06-27 06:45:00
1719471600,1.06922,1.06938,1.06895,1.06938,529,10,0,2024-06-27 07:00:00
1719472500,1.06936,1.06976,1.06921,1.06923,581,10,0,2024-06-27 07:15:00
1719473400,1.06925,1.06963,1.06914,1.06929,597,10,0,2024-06-27 07:30:00
1719474300,1.06929,1.06944,1.06879,1.069,538,10,0,2024-06-27 07:45:00
1719475200,1.06896,1.06906,1.06862,1.06864,526,10,0,2024-06-27 08:00:00
1719476100,1.06867,1.06877,1.06802,1.06832,441,10,0,2024-06-27 08:15:00
1719477000,1.06832,1.069,1.06828,1.06869,606,10,0,2024-06-27 08:30:00
1719477900,1.0687,1.0691,1.06866,1.06874,466,10,0,2024-06-27 08:45:00
1719478800,1.06876,1.06913,1.06866,1.06886,510,10,0,2024-06-27 09:00:00
1719479700,1.06886,1.06974,1.06881,1.06954,595,10,0,2024-06-27 09:15:00
1719480600,1.06956,1.06968,1.06935,1.06953,461,10,0,2024-06-27 09:30:00
1719481500,1.06952,1.07005,1.06952,1.06964,471,10,0,2024-06-27 09:45:00
1719482400,1.06965,1.06978,1.06902,1.06913,503,10,0,2024-06-27 10:00:00
1719483300,1.06914,1.06961,1.06907,1.06951,491,10,0,2024-06-27 10:15:00
1719484200,1.06951,1.07005,1.06946,1.06994,573,10,0,2024-06-27 10:30:00
1719485100,1.06994,1.07038,1.06976,1.07031,502,10,0,2024-06-27 10:45:00
1719486000,1.07031,1.07038,1.06989,1.06999,449,10,0,2024-06-27 11:00:00
1719486900,1.06998,1.07009,1.06975,1.07,401,10,0,2024-06-27 11:15:00
1719487800,1.07,1.07023,1.0698,1.07006,395,10,0,2024-06-27 11:30:00
1719488700,1.07006,1.07013,1.06923,1.06923,511,10,0,2024-06-27 11:45:00
1719489600,1.06926,1.06981,1.06923,1.06976,559,10,0,2024-06-27 12:00:00
1719490500,1.06979,1.07032,1.0695999999999999,1.07019,530,10,0,2024-06-27 12:15:00
1719491400,1.07016,1.07198,1.06964,1.07165,1581,10,0,2024-06-27 12:30:00
1719492300,1.07167,1.07216,1.07111,1.07189,1061,10,0,2024-06-27 12:45:00
1719493200,1.07188,1.07231,1.07171,1.07204,823,10,0,2024-06-27 13:00:00
1719494100,1.07204,1.07248,1.07166,1.07196,693,10,0,2024-06-27 13:15:00
1719495000,1.07195,1.0726,1.07195,1.07231,790,10,0,2024-06-27 13:30:00
1719495900,1.07234,1.07245,1.07173,1.072,718,10,0,2024-06-27 13:45:00
1719496800,1.072,1.07248,1.07158,1.07195,932,10,0,2024-06-27 14:00:00
1719497700,1.0719400000000001,1.07196,1.07075,1.07111,851,10,0,2024-06-27 14:15:00
1719498600,1.07111,1.07168,1.07108,1.07129,683,10,0,2024-06-27 14:30:00
1719499500,1.07129,1.07137,1.07091,1.07117,718,10,0,2024-06-27 14:45:00
1719500400,1.07119,1.07125,1.07063,1.07092,603,10,0,2024-06-27 15:00:00
1719501300,1.0709,1.07101,1.07001,1.07014,513,10,0,2024-06-27 15:15:00
1719502200,1.07013,1.07106,1.0701,1.07066,588,10,0,2024-06-27 15:30:00
1719503100,1.07064,1.07091,1.07053,1.07067,503,10,0,2024-06-27 15:45:00
1719504000,1.07064,1.071,1.07028,1.07053,684,10,0,2024-06-27 16:00:00
1719504900,1.07054,1.07083,1.07042,1.07046,381,10,0,2024-06-27 16:15:00
1719505800,1.07047,1.07059,1.0703,1.07048,302,10,0,2024-06-27 16:30:00
1719506700,1.07047,1.07074,1.07033,1.07065,340,10,0,2024-06-27 16:45:00
1719507600,1.07064,1.07081,1.07056,1.07058,390,10,0,2024-06-27 17:00:00
1719508500,1.07058,1.07061,1.07039,1.07056,314,10,0,2024-06-27 17:15:00
1719509400,1.07056,1.07071,1.07041,1.07057,277,10,0,2024-06-27 17:30:00
1719510300,1.07057,1.07066,1.07045,1.07048,257,10,0,2024-06-27 17:45:00
1719511200,1.0705,1.0705,1.07016,1.07037,362,10,0,2024-06-27 18:00:00
1719512100,1.07036,1.07048,1.0702,1.07033,282,10,0,2024-06-27 18:15:00
1719513000,1.07035,1.07068,1.07028,1.07046,342,10,0,2024-06-27 18:30:00
1719513900,1.07044,1.0707200000000001,1.07039,1.07053,327,10,0,2024-06-27 18:45:00
1719514800,1.07055,1.07062,1.07035,1.07051,314,10,0,2024-06-27 19:00:00
1719515700,1.07051,1.07067,1.07036,1.07046,301,10,0,2024-06-27 19:15:00
1719516600,1.07046,1.07049,1.07022,1.0703,262,10,0,2024-06-27 19:30:00
1719517500,1.07027,1.07031,1.07008,1.07023,325,10,0,2024-06-27 19:45:00
1719518400,1.07026,1.07043,1.07022,1.07038,157,10,0,2024-06-27 20:00:00
1719519300,1.07038,1.07046,1.0703,1.07032,97,10,0,2024-06-27 20:15:00
1719520200,1.07032,1.07034,1.07027,1.0703,74,10,0,2024-06-27 20:30:00
1719521100,1.0703,1.07042,1.07018,1.07026,189,10,0,2024-06-27 20:45:00
1719522000,1.07024,1.07031,1.07007,1.0702099999999999,196,15,0,2024-06-27 21:00:00
1719522900,1.07022,1.07031,1.07012,1.07016,245,21,0,2024-06-27 21:15:00
1719523800,1.07014,1.07041,1.06997,1.07039,236,24,0,2024-06-27 21:30:00
1719524700,1.07038,1.07046,1.06989,1.07045,127,14,0,2024-06-27 21:45:00
1719525600,1.07044,1.07044,1.07025,1.07032,82,13,0,2024-06-27 22:00:00
1719526500,1.07032,1.07044,1.07032,1.07043,44,13,0,2024-06-27 22:15:00
1719527400,1.07043,1.0705,1.07041,1.07048,81,13,0,2024-06-27 22:30:00
1719528300,1.07048,1.07049,1.07031,1.07034,67,13,0,2024-06-27 22:45:00
1719529200,1.07036,1.07045,1.07031,1.07044,73,10,0,2024-06-27 23:00:00
1719530100,1.07044,1.07073,1.07044,1.07071,88,10,0,2024-06-27 23:15:00
1719531000,1.07071,1.07087,1.07071,1.07085,137,10,0,2024-06-27 23:30:00
1719531900,1.07085,1.07089,1.07071,1.0707200000000001,150,10,0,2024-06-27 23:45:00
1719532800,1.07071,1.07103,1.07065,1.07097,216,10,0,2024-06-28 00:00:00
1719533700,1.07097,1.07102,1.07075,1.0709,178,10,0,2024-06-28 00:15:00
1719534600,1.07089,1.07094,1.07053,1.07054,201,10,0,2024-06-28 00:30:00
1719535500,1.07054,1.07057,1.06973,1.06974,334,10,0,2024-06-28 00:45:00
1719536400,1.06974,1.06988,1.06923,1.06942,402,10,0,2024-06-28 01:00:00
1719537300,1.06942,1.06948,1.06878,1.06885,451,10,0,2024-06-28 01:15:00
1719538200,1.06886,1.06904,1.0685,1.06898,524,10,0,2024-06-28 01:30:00
1719539100,1.069,1.06919,1.06854,1.06906,453,10,0,2024-06-28 01:45:00
1719540000,1.06906,1.06922,1.06875,1.06918,413,10,0,2024-06-28 02:00:00
1719540900,1.06919,1.06947,1.06914,1.0694,313,10,0,2024-06-28 02:15:00
1719541800,1.0694,1.06966,1.06938,1.06959,265,10,0,2024-06-28 02:30:00
1719542700,1.06959,1.06962,1.06928,1.06933,271,10,0,2024-06-28 02:45:00
1719543600,1.06933,1.06935,1.06909,1.06933,211,10,0,2024-06-28 03:00:00
1719544500,1.06933,1.06946,1.06917,1.06927,164,10,0,2024-06-28 03:15:00
1719545400,1.06927,1.06931,1.06915,1.06919,161,10,0,2024-06-28 03:30:00
1719546300,1.0692,1.0692,1.06896,1.06918,193,10,0,2024-06-28 03:45:00
1719547200,1.06918,1.06919,1.06883,1.06888,182,10,0,2024-06-28 04:00:00
1719548100,1.06888,1.06888,1.06853,1.06855,144,10,0,2024-06-28 04:15:00
1719549000,1.06855,1.06874,1.06855,1.06868,177,10,0,2024-06-28 04:30:00
1719549900,1.06868,1.06869,1.06852,1.06864,138,10,0,2024-06-28 04:45:00
1719550800,1.06865,1.06908,1.06856,1.06906,179,10,0,2024-06-28 05:00:00
1719551700,1.06905,1.06912,1.0689,1.06905,198,10,0,2024-06-28 05:15:00
1719552600,1.06905,1.0691,1.0688900000000001,1.06904,205,10,0,2024-06-28 05:30:00
1719553500,1.06904,1.06922,1.06886,1.06896,242,10,0,2024-06-28 05:45:00
1719554400,1.06898,1.06929,1.06894,1.06922,412,10,0,2024-06-28 06:00:00
1719555300,1.06922,1.06963,1.06914,1.06958,387,10,0,2024-06-28 06:15:00
1719556200,1.06959,1.06976,1.06928,1.06958,403,10,0,2024-06-28 06:30:00
1719557100,1.06957,1.06975,1.06943,1.06966,399,10,0,2024-06-28 06:45:00
1719558000,1.06968,1.06988,1.06945,1.06949,567,10,0,2024-06-28 07:00:00
1719558900,1.0695000000000001,1.06989,1.06912,1.06984,624,10,0,2024-06-28 07:15:00
1719559800,1.06983,1.07034,1.06974,1.07002,571,10,0,2024-06-28 07:30:00
1719560700,1.07002,1.0701,1.06953,1.06965,476,10,0,2024-06-28 07:45:00
1719561600,1.06963,1.0697,1.06936,1.06953,548,10,0,2024-06-28 08:00:00
1719562500,1.06954,1.06961,1.06919,1.0693,463,10,0,2024-06-28 08:15:00
1719563400,1.0693,1.06977,1.06927,1.06935,411,10,0,2024-06-28 08:30:00
1719564300,1.06935,1.06997,1.06926,1.06975,642,10,0,2024-06-28 08:45:00
1719565200,1.06976,1.06979,1.06932,1.06957,547,10,0,2024-06-28 09:00:00
1719566100,1.06957,1.0698,1.06928,1.06949,374,10,0,2024-06-28 09:15:00
1719567000,1.06946,1.07049,1.06946,1.07041,473,10,0,2024-06-28 09:30:00
1719567900,1.07044,1.07089,1.07028,1.07084,392,10,0,2024-06-28 09:45:00
1719568800,1.07086,1.07095,1.07058,1.07061,448,10,0,2024-06-28 10:00:00
1719569700,1.07063,1.0708,1.07042,1.07052,379,10,0,2024-06-28 10:15:00
1719570600,1.07052,1.071,1.07041,1.07045,429,10,0,2024-06-28 10:30:00
1719571500,1.07043,1.07096,1.07037,1.07088,437,10,0,2024-06-28 10:45:00
1719572400,1.07086,1.07114,1.0707,1.07074,401,10,0,2024-06-28 11:00:00
1719573300,1.07074,1.07086,1.0702,1.07025,392,10,0,2024-06-28 11:15:00
1719574200,1.07023,1.07023,1.06968,1.06989,454,10,0,2024-06-28 11:30:00
1719575100,1.06992,1.06992,1.06917,1.06968,425,10,0,2024-06-28 11:45:00
1719576000,1.06968,1.07051,1.06965,1.07027,634,10,0,2024-06-28 12:00:00
1719576900,1.07026,1.07061,1.07001,1.07039,582,10,0,2024-06-28 12:15:00
1719577800,1.07042,1.07192,1.0697,1.0702099999999999,1969,10,0,2024-06-28 12:30:00
1719578700,1.0702,1.07092,1.06982,1.07044,957,10,0,2024-06-28 12:45:00
1719579600,1.07042,1.07075,1.0702,1.07031,791,10,0,2024-06-28 13:00:00
1719580500,1.07032,1.07054,1.06951,1.06965,858,10,0,2024-06-28 13:15:00
